,index,label,area,time,v,rep,condition,id
16280,1,2,748,5,9,2,3.5 Hypoxia,2_9_2
16281,2,3,579,5,9,2,3.5 Hypoxia,3_9_2
16282,0,1,899,6,9,2,3.5 Hypoxia,1_9_2
16283,1,2,777,6,9,2,3.5 Hypoxia,2_9_2
16284,2,3,577,6,9,2,3.5 Hypoxia,3_9_2
16285,0,1,894,7,9,2,3.5 Hypoxia,1_9_2
16286,1,2,773,7,9,2,3.5 Hypoxia,2_9_2
16287,2,3,577,7,9,2,3.5 Hypoxia,3_9_2
16288,0,1,893,8,9,2,3.5 Hypoxia,1_9_2
16289,1,2,825,8,9,2,3.5 Hypoxia,2_9_2
16290,2,3,585,8,9,2,3.5 Hypoxia,3_9_2
16291,0,1,908,9,9,2,3.5 Hypoxia,1_9_2
16292,1,2,859,9,9,2,3.5 Hypoxia,2_9_2
16293,2,3,592,9,9,2,3.5 Hypoxia,3_9_2
16294,0,1,934,10,9,2,3.5 Hypoxia,1_9_2
16295,1,2,890,10,9,2,3.5 Hypoxia,2_9_2
16296,2,3,602,10,9,2,3.5 Hypoxia,3_9_2
16297,0,1,945,11,9,2,3.5 Hypoxia,1_9_2
16298,1,2,923,11,9,2,3.5 Hypoxia,2_9_2
16299,2,3,617,11,9,2,3.5 Hypoxia,3_9_2
16300,0,1,964,12,9,2,3.5 Hypoxia,1_9_2
16301,1,2,949,12,9,2,3.5 Hypoxia,2_9_2
16302,2,3,642,12,9,2,3.5 Hypoxia,3_9_2
16303,0,1,1017,13,9,2,3.5 Hypoxia,1_9_2
16304,1,2,986,13,9,2,3.5 Hypoxia,2_9_2
16305,2,3,675,13,9,2,3.5 Hypoxia,3_9_2
16306,0,1,1071,14,9,2,3.5 Hypoxia,1_9_2
16307,1,2,1005,14,9,2,3.5 Hypoxia,2_9_2
16308,2,3,684,14,9,2,3.5 Hypoxia,3_9_2
16309,0,1,1120,15,9,2,3.5 Hypoxia,1_9_2
16310,1,2,1057,15,9,2,3.5 Hypoxia,2_9_2
16311,2,3,716,15,9,2,3.5 Hypoxia,3_9_2
16312,0,1,1200,16,9,2,3.5 Hypoxia,1_9_2
16313,1,2,1086,16,9,2,3.5 Hypoxia,2_9_2
16314,2,3,751,16,9,2,3.5 Hypoxia,3_9_2
16315,0,1,1258,17,9,2,3.5 Hypoxia,1_9_2
16316,1,2,1173,17,9,2,3.5 Hypoxia,2_9_2
16317,2,3,804,17,9,2,3.5 Hypoxia,3_9_2
16318,0,1,1341,18,9,2,3.5 Hypoxia,1_9_2
16319,1,2,1161,18,9,2,3.5 Hypoxia,2_9_2
16320,2,3,837,18,9,2,3.5 Hypoxia,3_9_2
16321,0,1,1432,19,9,2,3.5 Hypoxia,1_9_2
16322,1,2,1253,19,9,2,3.5 Hypoxia,2_9_2
16323,2,3,894,19,9,2,3.5 Hypoxia,3_9_2
16324,0,1,1467,20,9,2,3.5 Hypoxia,1_9_2
16325,1,2,1245,20,9,2,3.5 Hypoxia,2_9_2
16326,2,3,908,20,9,2,3.5 Hypoxia,3_9_2
16327,0,1,1607,21,9,2,3.5 Hypoxia,1_9_2
16328,1,2,1436,21,9,2,3.5 Hypoxia,2_9_2
16329,2,3,1032,21,9,2,3.5 Hypoxia,3_9_2
16330,0,1,1711,22,9,2,3.5 Hypoxia,1_9_2
16331,1,2,1484,22,9,2,3.5 Hypoxia,2_9_2
16332,2,3,1099,22,9,2,3.5 Hypoxia,3_9_2
16333,0,1,1766,23,9,2,3.5 Hypoxia,1_9_2
16334,1,2,1580,23,9,2,3.5 Hypoxia,2_9_2
16335,2,3,1153,23,9,2,3.5 Hypoxia,3_9_2
16336,0,1,2052,24,9,2,3.5 Hypoxia,1_9_2
16337,1,2,1660,24,9,2,3.5 Hypoxia,2_9_2
16338,2,3,1200,24,9,2,3.5 Hypoxia,3_9_2
16339,0,1,2204,25,9,2,3.5 Hypoxia,1_9_2
16340,1,2,1845,25,9,2,3.5 Hypoxia,2_9_2
16341,2,3,1365,25,9,2,3.5 Hypoxia,3_9_2
16342,0,1,2343,26,9,2,3.5 Hypoxia,1_9_2
16343,1,2,2126,26,9,2,3.5 Hypoxia,2_9_2
16344,2,3,1499,26,9,2,3.5 Hypoxia,3_9_2
16345,0,1,2516,27,9,2,3.5 Hypoxia,1_9_2
16346,1,2,2276,27,9,2,3.5 Hypoxia,2_9_2
16347,2,3,1630,27,9,2,3.5 Hypoxia,3_9_2
16348,0,1,2600,28,9,2,3.5 Hypoxia,1_9_2
16349,1,2,2427,28,9,2,3.5 Hypoxia,2_9_2
16350,2,3,1744,28,9,2,3.5 Hypoxia,3_9_2
16351,0,1,2762,29,9,2,3.5 Hypoxia,1_9_2
16352,1,2,2557,29,9,2,3.5 Hypoxia,2_9_2
16353,2,3,1870,29,9,2,3.5 Hypoxia,3_9_2
16354,0,1,2837,30,9,2,3.5 Hypoxia,1_9_2
16355,1,2,2721,30,9,2,3.5 Hypoxia,2_9_2
16356,2,3,1988,30,9,2,3.5 Hypoxia,3_9_2
16357,0,1,2924,31,9,2,3.5 Hypoxia,1_9_2
16358,1,2,2866,31,9,2,3.5 Hypoxia,2_9_2
16359,2,3,2038,31,9,2,3.5 Hypoxia,3_9_2
16360,0,1,3288,32,9,2,3.5 Hypoxia,1_9_2
16361,1,2,3196,32,9,2,3.5 Hypoxia,2_9_2
16362,2,3,2252,32,9,2,3.5 Hypoxia,3_9_2
16363,0,1,3510,33,9,2,3.5 Hypoxia,1_9_2
16364,1,2,3300,33,9,2,3.5 Hypoxia,2_9_2
16365,2,3,2390,33,9,2,3.5 Hypoxia,3_9_2
16366,0,1,3901,34,9,2,3.5 Hypoxia,1_9_2
16367,1,2,3700,34,9,2,3.5 Hypoxia,2_9_2
16368,2,3,2752,34,9,2,3.5 Hypoxia,3_9_2
16369,0,1,4117,35,9,2,3.5 Hypoxia,1_9_2
16370,1,2,3973,35,9,2,3.5 Hypoxia,2_9_2
16371,2,3,2972,35,9,2,3.5 Hypoxia,3_9_2
16372,0,1,4380,36,9,2,3.5 Hypoxia,1_9_2
16373,1,2,4268,36,9,2,3.5 Hypoxia,2_9_2
16374,2,3,3265,36,9,2,3.5 Hypoxia,3_9_2
16375,0,1,4596,37,9,2,3.5 Hypoxia,1_9_2
16376,1,2,4519,37,9,2,3.5 Hypoxia,2_9_2
16377,2,3,3530,37,9,2,3.5 Hypoxia,3_9_2
16378,0,1,4963,38,9,2,3.5 Hypoxia,1_9_2
16379,1,2,4665,38,9,2,3.5 Hypoxia,2_9_2
16380,2,3,3865,38,9,2,3.5 Hypoxia,3_9_2
16381,0,1,5324,39,9,2,3.5 Hypoxia,1_9_2
16382,1,2,4929,39,9,2,3.5 Hypoxia,2_9_2
16383,2,3,4140,39,9,2,3.5 Hypoxia,3_9_2
16384,0,1,5678,40,9,2,3.5 Hypoxia,1_9_2
16385,1,2,5337,40,9,2,3.5 Hypoxia,2_9_2
16386,2,3,4510,40,9,2,3.5 Hypoxia,3_9_2
16387,0,1,6098,41,9,2,3.5 Hypoxia,1_9_2
16388,1,2,5616,41,9,2,3.5 Hypoxia,2_9_2
16389,2,3,4867,41,9,2,3.5 Hypoxia,3_9_2
16390,0,1,6515,42,9,2,3.5 Hypoxia,1_9_2
16391,1,2,6100,42,9,2,3.5 Hypoxia,2_9_2
16392,2,3,5277,42,9,2,3.5 Hypoxia,3_9_2
16393,0,1,6974,43,9,2,3.5 Hypoxia,1_9_2
16394,1,2,6334,43,9,2,3.5 Hypoxia,2_9_2
16395,2,3,5536,43,9,2,3.5 Hypoxia,3_9_2
16396,0,1,7638,44,9,2,3.5 Hypoxia,1_9_2
16397,1,2,6913,44,9,2,3.5 Hypoxia,2_9_2
16398,2,3,5797,44,9,2,3.5 Hypoxia,3_9_2
16399,0,1,8330,45,9,2,3.5 Hypoxia,1_9_2
16400,1,2,7645,45,9,2,3.5 Hypoxia,2_9_2
16401,2,3,6108,45,9,2,3.5 Hypoxia,3_9_2
16402,0,1,9104,46,9,2,3.5 Hypoxia,1_9_2
16403,1,2,8400,46,9,2,3.5 Hypoxia,2_9_2
16404,2,3,6514,46,9,2,3.5 Hypoxia,3_9_2
16405,0,1,9661,47,9,2,3.5 Hypoxia,1_9_2
16406,1,2,8837,47,9,2,3.5 Hypoxia,2_9_2
16407,2,3,6804,47,9,2,3.5 Hypoxia,3_9_2
16408,0,1,10704,48,9,2,3.5 Hypoxia,1_9_2
16409,1,2,9495,48,9,2,3.5 Hypoxia,2_9_2
16410,2,3,7465,48,9,2,3.5 Hypoxia,3_9_2
16411,0,1,11691,49,9,2,3.5 Hypoxia,1_9_2
16412,1,2,10137,49,9,2,3.5 Hypoxia,2_9_2
16413,2,3,7938,49,9,2,3.5 Hypoxia,3_9_2
16414,0,1,12573,50,9,2,3.5 Hypoxia,1_9_2
16415,1,2,10826,50,9,2,3.5 Hypoxia,2_9_2
16416,2,3,8526,50,9,2,3.5 Hypoxia,3_9_2
16417,0,1,13637,51,9,2,3.5 Hypoxia,1_9_2
16418,1,2,11543,51,9,2,3.5 Hypoxia,2_9_2
16419,2,3,9236,51,9,2,3.5 Hypoxia,3_9_2
16420,0,1,14874,52,9,2,3.5 Hypoxia,1_9_2
16421,1,2,12329,52,9,2,3.5 Hypoxia,2_9_2
16422,2,3,9752,52,9,2,3.5 Hypoxia,3_9_2
16423,0,1,16245,53,9,2,3.5 Hypoxia,1_9_2
16424,1,2,13354,53,9,2,3.5 Hypoxia,2_9_2
16425,2,3,10574,53,9,2,3.5 Hypoxia,3_9_2
16426,0,1,17444,54,9,2,3.5 Hypoxia,1_9_2
16427,1,2,14226,54,9,2,3.5 Hypoxia,2_9_2
16428,2,3,11164,54,9,2,3.5 Hypoxia,3_9_2
16429,0,1,18910,55,9,2,3.5 Hypoxia,1_9_2
16430,1,2,14810,55,9,2,3.5 Hypoxia,2_9_2
16431,2,3,12091,55,9,2,3.5 Hypoxia,3_9_2
16432,0,1,20650,56,9,2,3.5 Hypoxia,1_9_2
16433,1,2,15829,56,9,2,3.5 Hypoxia,2_9_2
16434,2,3,12880,56,9,2,3.5 Hypoxia,3_9_2
16435,0,1,22607,57,9,2,3.5 Hypoxia,1_9_2
16436,1,2,17164,57,9,2,3.5 Hypoxia,2_9_2
16437,2,3,13642,57,9,2,3.5 Hypoxia,3_9_2
16438,0,1,24780,58,9,2,3.5 Hypoxia,1_9_2
16439,1,2,18626,58,9,2,3.5 Hypoxia,2_9_2
16440,2,3,14998,58,9,2,3.5 Hypoxia,3_9_2
16441,0,1,26822,59,9,2,3.5 Hypoxia,1_9_2
16442,1,2,19440,59,9,2,3.5 Hypoxia,2_9_2
16443,2,3,16121,59,9,2,3.5 Hypoxia,3_9_2
16444,0,1,28326,60,9,2,3.5 Hypoxia,1_9_2
16445,1,2,20776,60,9,2,3.5 Hypoxia,2_9_2
16446,2,3,17512,60,9,2,3.5 Hypoxia,3_9_2
16447,0,1,30163,61,9,2,3.5 Hypoxia,1_9_2
16448,1,2,22284,61,9,2,3.5 Hypoxia,2_9_2
16449,2,3,19073,61,9,2,3.5 Hypoxia,3_9_2
16450,0,1,32325,62,9,2,3.5 Hypoxia,1_9_2
16451,1,2,23826,62,9,2,3.5 Hypoxia,2_9_2
16452,2,3,20935,62,9,2,3.5 Hypoxia,3_9_2
16453,0,1,34552,63,9,2,3.5 Hypoxia,1_9_2
16454,1,2,25295,63,9,2,3.5 Hypoxia,2_9_2
16455,2,3,22307,63,9,2,3.5 Hypoxia,3_9_2
16456,0,1,36792,64,9,2,3.5 Hypoxia,1_9_2
16457,1,2,26780,64,9,2,3.5 Hypoxia,2_9_2
16458,2,3,23803,64,9,2,3.5 Hypoxia,3_9_2
16459,0,1,38888,65,9,2,3.5 Hypoxia,1_9_2
16460,1,2,28436,65,9,2,3.5 Hypoxia,2_9_2
16461,2,3,25349,65,9,2,3.5 Hypoxia,3_9_2
16462,0,1,41584,66,9,2,3.5 Hypoxia,1_9_2
16463,1,2,30097,66,9,2,3.5 Hypoxia,2_9_2
16464,2,3,27057,66,9,2,3.5 Hypoxia,3_9_2
16465,0,1,44203,67,9,2,3.5 Hypoxia,1_9_2
16466,1,2,31858,67,9,2,3.5 Hypoxia,2_9_2
16467,2,3,29129,67,9,2,3.5 Hypoxia,3_9_2
16468,0,1,47139,68,9,2,3.5 Hypoxia,1_9_2
16469,1,2,33742,68,9,2,3.5 Hypoxia,2_9_2
16470,2,3,30830,68,9,2,3.5 Hypoxia,3_9_2
16471,0,1,50232,69,9,2,3.5 Hypoxia,1_9_2
16472,1,2,35621,69,9,2,3.5 Hypoxia,2_9_2
16473,2,3,33006,69,9,2,3.5 Hypoxia,3_9_2
16474,0,1,53139,70,9,2,3.5 Hypoxia,1_9_2
16475,1,2,37754,70,9,2,3.5 Hypoxia,2_9_2
16476,2,3,35080,70,9,2,3.5 Hypoxia,3_9_2
16477,0,1,55991,71,9,2,3.5 Hypoxia,1_9_2
16478,1,2,39673,71,9,2,3.5 Hypoxia,2_9_2
16479,2,3,37028,71,9,2,3.5 Hypoxia,3_9_2
16480,0,1,59543,72,9,2,3.5 Hypoxia,1_9_2
16481,1,2,41873,72,9,2,3.5 Hypoxia,2_9_2
16482,2,3,39475,72,9,2,3.5 Hypoxia,3_9_2
16483,0,1,63562,73,9,2,3.5 Hypoxia,1_9_2
16484,1,2,44426,73,9,2,3.5 Hypoxia,2_9_2
16485,2,3,41871,73,9,2,3.5 Hypoxia,3_9_2
16486,0,1,67838,74,9,2,3.5 Hypoxia,1_9_2
16487,1,2,47182,74,9,2,3.5 Hypoxia,2_9_2
16488,2,3,44518,74,9,2,3.5 Hypoxia,3_9_2
16489,0,1,71326,75,9,2,3.5 Hypoxia,1_9_2
16490,1,2,49934,75,9,2,3.5 Hypoxia,2_9_2
16491,2,3,47124,75,9,2,3.5 Hypoxia,3_9_2
16492,0,1,74665,76,9,2,3.5 Hypoxia,1_9_2
16493,1,2,52199,76,9,2,3.5 Hypoxia,2_9_2
16494,2,3,49830,76,9,2,3.5 Hypoxia,3_9_2
16495,0,1,78105,77,9,2,3.5 Hypoxia,1_9_2
16496,1,2,54647,77,9,2,3.5 Hypoxia,2_9_2
16497,2,3,52591,77,9,2,3.5 Hypoxia,3_9_2
16498,0,1,81473,78,9,2,3.5 Hypoxia,1_9_2
16499,1,2,56878,78,9,2,3.5 Hypoxia,2_9_2
16500,2,3,55433,78,9,2,3.5 Hypoxia,3_9_2
16501,0,1,85291,79,9,2,3.5 Hypoxia,1_9_2
16502,1,2,59303,79,9,2,3.5 Hypoxia,2_9_2
16503,2,3,58515,79,9,2,3.5 Hypoxia,3_9_2
16504,0,1,89927,80,9,2,3.5 Hypoxia,1_9_2
16505,1,2,62065,80,9,2,3.5 Hypoxia,2_9_2
16506,2,3,61764,80,9,2,3.5 Hypoxia,3_9_2
16507,0,1,94833,81,9,2,3.5 Hypoxia,1_9_2
16508,1,2,65065,81,9,2,3.5 Hypoxia,2_9_2
16509,2,3,65566,81,9,2,3.5 Hypoxia,3_9_2
16510,0,1,99763,82,9,2,3.5 Hypoxia,1_9_2
16511,1,2,68014,82,9,2,3.5 Hypoxia,2_9_2
16512,2,3,69571,82,9,2,3.5 Hypoxia,3_9_2
16513,0,1,104113,83,9,2,3.5 Hypoxia,1_9_2
16514,1,2,71775,83,9,2,3.5 Hypoxia,2_9_2
16515,2,3,72808,83,9,2,3.5 Hypoxia,3_9_2
16516,0,1,109397,84,9,2,3.5 Hypoxia,1_9_2
16517,1,2,74556,84,9,2,3.5 Hypoxia,2_9_2
16518,2,3,76996,84,9,2,3.5 Hypoxia,3_9_2
16519,0,1,114908,85,9,2,3.5 Hypoxia,1_9_2
16520,1,2,77178,85,9,2,3.5 Hypoxia,2_9_2
16521,2,3,81285,85,9,2,3.5 Hypoxia,3_9_2
16522,0,1,120385,86,9,2,3.5 Hypoxia,1_9_2
16523,1,2,81316,86,9,2,3.5 Hypoxia,2_9_2
16524,2,3,87260,86,9,2,3.5 Hypoxia,3_9_2
16525,0,1,126402,87,9,2,3.5 Hypoxia,1_9_2
16526,1,2,84505,87,9,2,3.5 Hypoxia,2_9_2
16527,2,3,91637,87,9,2,3.5 Hypoxia,3_9_2
16528,0,1,133761,88,9,2,3.5 Hypoxia,1_9_2
16529,1,2,89223,88,9,2,3.5 Hypoxia,2_9_2
16530,2,3,96531,88,9,2,3.5 Hypoxia,3_9_2
16531,0,2,92523,89,9,2,3.5 Hypoxia,2_9_2
16532,0,2,96717,90,9,2,3.5 Hypoxia,2_9_2
16533,0,2,100661,91,9,2,3.5 Hypoxia,2_9_2
16534,0,2,105146,92,9,2,3.5 Hypoxia,2_9_2
16535,0,2,109326,93,9,2,3.5 Hypoxia,2_9_2
16536,0,2,115191,94,9,2,3.5 Hypoxia,2_9_2
16537,0,2,123058,95,9,2,3.5 Hypoxia,2_9_2
16538,0,2,129482,96,9,2,3.5 Hypoxia,2_9_2
16539,0,2,134534,97,9,2,3.5 Hypoxia,2_9_2
16540,0,2,139632,98,9,2,3.5 Hypoxia,2_9_2
16541,0,2,145338,99,9,2,3.5 Hypoxia,2_9_2
16542,0,2,150518,100,9,2,3.5 Hypoxia,2_9_2
16543,0,2,156663,101,9,2,3.5 Hypoxia,2_9_2
16544,0,2,163202,102,9,2,3.5 Hypoxia,2_9_2
16545,0,2,169669,103,9,2,3.5 Hypoxia,2_9_2
16546,0,1,548,0,10,2,3.5 Hypoxia,1_10_2
16547,1,2,393,0,10,2,3.5 Hypoxia,2_10_2
16548,2,3,756,0,10,2,3.5 Hypoxia,3_10_2
16549,3,4,412,0,10,2,3.5 Hypoxia,4_10_2
16550,4,5,398,0,10,2,3.5 Hypoxia,5_10_2
16551,5,6,829,0,10,2,3.5 Hypoxia,6_10_2
16552,6,7,410,0,10,2,3.5 Hypoxia,7_10_2
16553,7,8,517,0,10,2,3.5 Hypoxia,8_10_2
16554,8,9,488,0,10,2,3.5 Hypoxia,9_10_2
16555,9,10,420,0,10,2,3.5 Hypoxia,10_10_2
16556,10,11,688,0,10,2,3.5 Hypoxia,11_10_2
16557,0,1,576,1,10,2,3.5 Hypoxia,1_10_2
16558,1,2,442,1,10,2,3.5 Hypoxia,2_10_2
16559,2,3,774,1,10,2,3.5 Hypoxia,3_10_2
16560,3,4,417,1,10,2,3.5 Hypoxia,4_10_2
16561,4,5,413,1,10,2,3.5 Hypoxia,5_10_2
16562,5,6,844,1,10,2,3.5 Hypoxia,6_10_2
16563,6,7,417,1,10,2,3.5 Hypoxia,7_10_2
16564,7,8,521,1,10,2,3.5 Hypoxia,8_10_2
16565,8,9,487,1,10,2,3.5 Hypoxia,9_10_2
16566,9,10,434,1,10,2,3.5 Hypoxia,10_10_2
16567,10,11,695,1,10,2,3.5 Hypoxia,11_10_2
16568,0,1,588,2,10,2,3.5 Hypoxia,1_10_2
16569,1,2,454,2,10,2,3.5 Hypoxia,2_10_2
16570,2,3,797,2,10,2,3.5 Hypoxia,3_10_2
16571,3,4,430,2,10,2,3.5 Hypoxia,4_10_2
16572,4,5,415,2,10,2,3.5 Hypoxia,5_10_2
16573,5,6,857,2,10,2,3.5 Hypoxia,6_10_2
16574,6,7,420,2,10,2,3.5 Hypoxia,7_10_2
16575,7,8,534,2,10,2,3.5 Hypoxia,8_10_2
16576,8,9,494,2,10,2,3.5 Hypoxia,9_10_2
16577,9,10,439,2,10,2,3.5 Hypoxia,10_10_2
16578,10,11,704,2,10,2,3.5 Hypoxia,11_10_2
16579,0,1,599,3,10,2,3.5 Hypoxia,1_10_2
16580,1,2,480,3,10,2,3.5 Hypoxia,2_10_2
16581,2,3,808,3,10,2,3.5 Hypoxia,3_10_2
16582,3,4,433,3,10,2,3.5 Hypoxia,4_10_2
16583,4,5,424,3,10,2,3.5 Hypoxia,5_10_2
16584,5,6,860,3,10,2,3.5 Hypoxia,6_10_2
16585,6,7,428,3,10,2,3.5 Hypoxia,7_10_2
16586,7,8,537,3,10,2,3.5 Hypoxia,8_10_2
16587,8,9,500,3,10,2,3.5 Hypoxia,9_10_2
16588,9,10,443,3,10,2,3.5 Hypoxia,10_10_2
16589,10,11,711,3,10,2,3.5 Hypoxia,11_10_2
16590,0,1,620,4,10,2,3.5 Hypoxia,1_10_2
16591,1,2,483,4,10,2,3.5 Hypoxia,2_10_2
16592,2,3,828,4,10,2,3.5 Hypoxia,3_10_2
16593,3,4,451,4,10,2,3.5 Hypoxia,4_10_2
16594,4,5,430,4,10,2,3.5 Hypoxia,5_10_2
16595,5,6,876,4,10,2,3.5 Hypoxia,6_10_2
16596,6,7,441,4,10,2,3.5 Hypoxia,7_10_2
16597,7,8,546,4,10,2,3.5 Hypoxia,8_10_2
16598,8,9,516,4,10,2,3.5 Hypoxia,9_10_2
16599,9,10,451,4,10,2,3.5 Hypoxia,10_10_2
16600,10,11,738,4,10,2,3.5 Hypoxia,11_10_2
16601,0,1,633,5,10,2,3.5 Hypoxia,1_10_2
16602,1,2,484,5,10,2,3.5 Hypoxia,2_10_2
16603,2,3,835,5,10,2,3.5 Hypoxia,3_10_2
16604,3,4,455,5,10,2,3.5 Hypoxia,4_10_2
16605,4,5,440,5,10,2,3.5 Hypoxia,5_10_2
16606,5,6,885,5,10,2,3.5 Hypoxia,6_10_2
16607,6,7,441,5,10,2,3.5 Hypoxia,7_10_2
16608,7,8,566,5,10,2,3.5 Hypoxia,8_10_2
16609,8,9,529,5,10,2,3.5 Hypoxia,9_10_2
16610,9,10,457,5,10,2,3.5 Hypoxia,10_10_2
16611,10,11,745,5,10,2,3.5 Hypoxia,11_10_2
16612,0,1,632,6,10,2,3.5 Hypoxia,1_10_2
16613,1,2,513,6,10,2,3.5 Hypoxia,2_10_2
16614,2,3,840,6,10,2,3.5 Hypoxia,3_10_2
16615,3,4,465,6,10,2,3.5 Hypoxia,4_10_2
16616,4,5,446,6,10,2,3.5 Hypoxia,5_10_2
16617,5,6,886,6,10,2,3.5 Hypoxia,6_10_2
16618,6,7,442,6,10,2,3.5 Hypoxia,7_10_2
16619,7,8,572,6,10,2,3.5 Hypoxia,8_10_2
16620,8,9,529,6,10,2,3.5 Hypoxia,9_10_2
16621,9,10,458,6,10,2,3.5 Hypoxia,10_10_2
16622,10,11,746,6,10,2,3.5 Hypoxia,11_10_2
16623,0,1,632,7,10,2,3.5 Hypoxia,1_10_2
16624,1,2,507,7,10,2,3.5 Hypoxia,2_10_2
16625,2,3,850,7,10,2,3.5 Hypoxia,3_10_2
16626,3,4,461,7,10,2,3.5 Hypoxia,4_10_2
16627,4,5,450,7,10,2,3.5 Hypoxia,5_10_2
16628,5,6,904,7,10,2,3.5 Hypoxia,6_10_2
16629,6,7,448,7,10,2,3.5 Hypoxia,7_10_2
16630,7,8,575,7,10,2,3.5 Hypoxia,8_10_2
16631,8,9,541,7,10,2,3.5 Hypoxia,9_10_2
16632,9,10,473,7,10,2,3.5 Hypoxia,10_10_2
16633,10,11,745,7,10,2,3.5 Hypoxia,11_10_2
16634,0,1,645,8,10,2,3.5 Hypoxia,1_10_2
16635,1,2,521,8,10,2,3.5 Hypoxia,2_10_2
16636,2,3,864,8,10,2,3.5 Hypoxia,3_10_2
16637,3,4,475,8,10,2,3.5 Hypoxia,4_10_2
16638,4,5,456,8,10,2,3.5 Hypoxia,5_10_2
16639,5,6,916,8,10,2,3.5 Hypoxia,6_10_2
16640,6,7,461,8,10,2,3.5 Hypoxia,7_10_2
16641,7,8,567,8,10,2,3.5 Hypoxia,8_10_2
16642,8,9,543,8,10,2,3.5 Hypoxia,9_10_2
16643,9,10,467,8,10,2,3.5 Hypoxia,10_10_2
16644,10,11,757,8,10,2,3.5 Hypoxia,11_10_2
16645,0,1,639,9,10,2,3.5 Hypoxia,1_10_2
16646,1,2,537,9,10,2,3.5 Hypoxia,2_10_2
16647,2,3,852,9,10,2,3.5 Hypoxia,3_10_2
16648,3,4,472,9,10,2,3.5 Hypoxia,4_10_2
16649,4,5,448,9,10,2,3.5 Hypoxia,5_10_2
16650,5,6,899,9,10,2,3.5 Hypoxia,6_10_2
16651,6,7,455,9,10,2,3.5 Hypoxia,7_10_2
16652,7,8,572,9,10,2,3.5 Hypoxia,8_10_2
16653,8,9,537,9,10,2,3.5 Hypoxia,9_10_2
16654,9,10,462,9,10,2,3.5 Hypoxia,10_10_2
16655,10,11,756,9,10,2,3.5 Hypoxia,11_10_2
16656,0,1,644,10,10,2,3.5 Hypoxia,1_10_2
16657,1,2,524,10,10,2,3.5 Hypoxia,2_10_2
16658,2,3,855,10,10,2,3.5 Hypoxia,3_10_2
16659,3,4,482,10,10,2,3.5 Hypoxia,4_10_2
16660,4,5,458,10,10,2,3.5 Hypoxia,5_10_2
16661,5,6,903,10,10,2,3.5 Hypoxia,6_10_2
16662,6,7,462,10,10,2,3.5 Hypoxia,7_10_2
16663,7,8,572,10,10,2,3.5 Hypoxia,8_10_2
16664,8,9,546,10,10,2,3.5 Hypoxia,9_10_2
16665,9,10,455,10,10,2,3.5 Hypoxia,10_10_2
16666,10,11,758,10,10,2,3.5 Hypoxia,11_10_2
16667,0,1,646,11,10,2,3.5 Hypoxia,1_10_2
16668,1,2,526,11,10,2,3.5 Hypoxia,2_10_2
16669,2,3,867,11,10,2,3.5 Hypoxia,3_10_2
16670,3,4,480,11,10,2,3.5 Hypoxia,4_10_2
16671,4,5,463,11,10,2,3.5 Hypoxia,5_10_2
16672,5,6,910,11,10,2,3.5 Hypoxia,6_10_2
16673,6,7,459,11,10,2,3.5 Hypoxia,7_10_2
16674,7,8,578,11,10,2,3.5 Hypoxia,8_10_2
16675,8,9,548,11,10,2,3.5 Hypoxia,9_10_2
16676,9,10,471,11,10,2,3.5 Hypoxia,10_10_2
16677,10,11,762,11,10,2,3.5 Hypoxia,11_10_2
16678,0,1,654,12,10,2,3.5 Hypoxia,1_10_2
16679,1,2,517,12,10,2,3.5 Hypoxia,2_10_2
16680,2,3,875,12,10,2,3.5 Hypoxia,3_10_2
16681,3,4,483,12,10,2,3.5 Hypoxia,4_10_2
16682,4,5,463,12,10,2,3.5 Hypoxia,5_10_2
16683,5,6,929,12,10,2,3.5 Hypoxia,6_10_2
16684,6,7,472,12,10,2,3.5 Hypoxia,7_10_2
16685,7,8,578,12,10,2,3.5 Hypoxia,8_10_2
16686,8,9,546,12,10,2,3.5 Hypoxia,9_10_2
16687,9,10,483,12,10,2,3.5 Hypoxia,10_10_2
16688,10,11,761,12,10,2,3.5 Hypoxia,11_10_2
16689,0,1,651,13,10,2,3.5 Hypoxia,1_10_2
16690,1,2,537,13,10,2,3.5 Hypoxia,2_10_2
16691,2,3,867,13,10,2,3.5 Hypoxia,3_10_2
16692,3,4,487,13,10,2,3.5 Hypoxia,4_10_2
16693,4,5,462,13,10,2,3.5 Hypoxia,5_10_2
16694,5,6,928,13,10,2,3.5 Hypoxia,6_10_2
16695,6,7,474,13,10,2,3.5 Hypoxia,7_10_2
16696,7,8,590,13,10,2,3.5 Hypoxia,8_10_2
16697,8,9,553,13,10,2,3.5 Hypoxia,9_10_2
16698,9,10,493,13,10,2,3.5 Hypoxia,10_10_2
16699,10,11,764,13,10,2,3.5 Hypoxia,11_10_2
16700,0,1,649,14,10,2,3.5 Hypoxia,1_10_2
16701,1,2,529,14,10,2,3.5 Hypoxia,2_10_2
16702,2,3,880,14,10,2,3.5 Hypoxia,3_10_2
16703,3,4,490,14,10,2,3.5 Hypoxia,4_10_2
16704,4,5,463,14,10,2,3.5 Hypoxia,5_10_2
16705,5,6,919,14,10,2,3.5 Hypoxia,6_10_2
16706,6,7,477,14,10,2,3.5 Hypoxia,7_10_2
16707,7,8,589,14,10,2,3.5 Hypoxia,8_10_2
16708,8,9,553,14,10,2,3.5 Hypoxia,9_10_2
